category,exemplar,typicality_rating,rowwise_similarity,bundles
birds,eagle,16.9259259259259,0.5847457627118644,4
birds,dove,18.1428571428571,0.5655737704918032,4
birds,duck,12.7857142857142,0.5772357723577236,4
birds,magpie,17.8928571428571,0.5210084033613446,4
birds,pheasant,13.7142857142857,0.48739495798319327,4
birds,vulture,15.1428571428571,0.6068376068376068,4
birds,rooster,11.0714285714285,0.532258064516129,4
birds,turkey,11.6785714285714,0.5210084033613446,4
birds,canary,17.8928571428571,0.5163934426229508,4
birds,chicken,11.5714285714285,0.5416666666666666,4
birds,cuckoo,16.0,0.5333333333333333,4
birds,crow,18.1071428571428,0.5206611570247934,4
birds,chickadee,17.1071428571428,0.5121951219512195,4
birds,seagull,17.9642857142857,0.5948275862068966,4
birds,blackbird,18.8214285714285,0.5206611570247934,4
birds,sparrow,19.1785714285714,0.5284552845528455,4
birds,stork,15.3928571428571,0.5042016806722689,4
birds,parrot,15.8571428571428,0.6083333333333333,4
birds,parakeet,17.6428571428571,0.5573770491803278,4
birds,peacock,12.2857142857142,0.5344827586206896,4
birds,pelican,12.5714285714285,0.5378151260504201,4
birds,penguin,8.64285714285714,0.5726495726495726,4
birds,heron,16.1071428571428,0.5086206896551724,4
birds,robin,18.3214285714285,0.5,4
birds,woodpecker,16.4285714285714,0.5166666666666667,4
birds,ostrich,11.2142857142857,0.5726495726495726,4
birds,owl,16.0,0.6134453781512605,4
birds,falcon,15.5,0.5966386554621849,4
birds,swan,12.8214285714285,0.5378151260504201,4
birds,swallow,17.8571428571428,0.5245901639344263,4
fish,anchovy,13.1428571428571,0.4948453608247423,5
fish,dolphin,9.17857142857142,0.3153153153153153,5
fish,trout,17.8928571428571,0.5104166666666666,5
fish,goldfish,18.8928571428571,0.37362637362637363,3
fish,shark,13.2142857142857,0.3473684210526316,3
fish,herring,17.0714285714285,0.5051546391752577,5
fish,squid,10.6785714285714,0.42528735632183906,3
fish,cod,18.1071428571428,0.5052631578947369,5
fish,carp,16.0,0.5208333333333334,5
fish,orca,9.85714285714285,0.32142857142857145,5
fish,eel,15.6785714285714,0.4803921568627451,5
fish,piranha,15.3214285714285,0.4392523364485981,5
fish,plaice,15.9615384615384,0.4948453608247423,5
fish,flatfish,14.3214285714285,0.5208333333333334,5
fish,sperm whale,9.89285714285714,0.32710280373831774,5
fish,ray,14.5,0.5104166666666666,5
fish,sardine,15.5357142857142,0.5368421052631579,5
fish,pike,16.2857142857142,0.48484848484848486,5
fish,stickleback,14.75,0.4948453608247423,5
fish,sole,15.1428571428571,0.5,5
fish,whale,10.4285714285714,0.3333333333333333,5
fish,salmon,18.3928571428571,0.49,5
fish,swordfish,14.6428571428571,0.49473684210526314,5
insects,bee,17.0714285714285,0.4095238095238095,6
insects,leech,11.3571428571428,0.4126984126984127,4
insects,horsefly,15.92,0.4174757281553398,6
insects,centipede,13.7857142857142,0.4725274725274725,6
insects,fruit fly,16.25,0.44329896907216493,6
insects,bumblebee,15.8571428571428,0.44,6
insects,cockroach,16.9642857142857,0.44329896907216493,6
insects,beetle,16.25,0.43,6
insects,cricket,16.3214285714285,0.4835164835164835,6
insects,dragonfly,16.3571428571428,0.4444444444444444,6
insects,ladybug,15.3928571428571,0.44086021505376344,6
insects,louse,13.3214285714285,0.41414141414141414,6
insects,cockchafer,15.0357142857142,0.40816326530612246,6
insects,ant,17.0,0.43137254901960786,6
insects,moth,14.6785714285714,0.43,6
insects,mosquito,18.3928571428571,0.42857142857142855,6
insects,earwig,13.8928571428571,0.42424242424242425,6
insects,wood louse,17.2857142857142,0.42857142857142855,6
insects,caterpillar,14.1785714285714,0.44,6
insects,spider,12.25,0.45112781954887216,4
insects,grasshopper,16.6071428571428,0.44680851063829785,6
insects,fly,18.2142857142857,0.45544554455445546,6
insects,butterfly,13.3928571428571,0.42718446601941745,6
insects,flee,13.6071428571428,0.422680412371134,6
insects,wasp,17.25,0.42574257425742573,6
insects,worm,10.1785714285714,0.3769230769230769,4
mammals,monkey,17.9285714285714,0.0,1
mammals,beaver,14.0,0.0,1
mammals,bison,15.1428571428571,0.0,1
mammals,dromedary,14.4285714285714,0.0,1
mammals,squirrel,14.5714285714285,0.45689655172413796,2
mammals,hedgehog,13.1785714285714,0.4690265486725664,2
mammals,donkey,16.8214285714285,0.0,1
mammals,giraffe,15.9642857142857,0.0,1
mammals,hamster,14.5714285714285,0.4732142857142857,2
mammals,deer,16.5357142857142,0.0,1
mammals,dog,18.5357142857142,0.36,3
mammals,polar bear,15.1428571428571,0.27956989247311825,3
mammals,kangaroo,14.75,0.0,1
mammals,cat,18.5357142857142,0.5128205128205128,2
mammals,cow,17.6071428571428,0.0,1
mammals,rabbit,16.6428571428571,0.4297520661157025,2
mammals,llama,14.6428571428571,0.0,1
mammals,lion,17.6785714285714,0.30612244897959184,3
mammals,mouse,15.6785714285714,0.4645669291338583,4
mammals,rhinoceros,15.1428571428571,0.0,1
mammals,hippopotamus,14.6071428571428,0.3448275862068966,3
mammals,elephant,16.25,0.34065934065934067,3
mammals,horse,17.5357142857142,0.0,1
mammals,sheep,17.4285714285714,0.0,1
mammals,tiger,17.0714285714285,0.31958762886597936,3
mammals,pig,17.1785714285714,0.0,1
mammals,bat,10.8571428571428,0.46774193548387094,4
mammals,fox,16.25,0.0,1
mammals,wolf,17.0357142857142,0.3191489361702128,3
mammals,zebra,16.0357142857142,0.0,1
reptiles,viper,13.5555555555555,0.5564516129032258,4
reptiles,alligator,16.4285714285714,0.5338983050847458,2
reptiles,boa,13.8571428571428,0.584,4
reptiles,cobra,13.9285714285714,0.5564516129032258,4
reptiles,dinosaur,11.9642857142857,0.5289256198347108,4
reptiles,gecko,14.44,0.5333333333333333,4
reptiles,lizard,17.6785714285714,0.5737704918032787,4
reptiles,blindworm,5.13636363636363,0.45454545454545453,4
reptiles,caiman,13.76,0.5384615384615384,2
reptiles,chameleon,16.6428571428571,0.5416666666666666,4
reptiles,frog,11.4074074074074,0.5317460317460317,4
reptiles,crocodile,17.4642857142857,0.5378151260504201,2
reptiles,iguana,17.0357142857142,0.5702479338842975,4
reptiles,toad,11.1071428571428,0.5409836065573771,4
reptiles,python,13.9642857142857,0.584,4
reptiles,salamander,13.9285714285714,0.5748031496062992,4
reptiles,tortoise,15.1785714285714,0.5333333333333333,4
reptiles,snake,15.9285714285714,0.5813953488372093,4
reptiles,monitor lizard,14.4230769230769,0.5573770491803278,4
reptiles,turtle,13.3214285714285,0.5284552845528455,4
