category,exemplar,typicality_rating,rowwise_similarity,bundles
birds,eagle,16.9259259259259,0.3157894736842105,2
birds,dove,18.1428571428571,0.4444444444444444,3
birds,duck,12.7857142857142,0.34444444444444444,2
birds,magpie,17.8928571428571,0.4810126582278481,3
birds,pheasant,13.7142857142857,0.43333333333333335,3
birds,vulture,15.1428571428571,0.2808988764044944,1
birds,rooster,11.0714285714285,0.47058823529411764,3
birds,turkey,11.6785714285714,0.4642857142857143,3
birds,canary,17.8928571428571,,
birds,chicken,11.5714285714285,,
birds,cuckoo,16.0,0.475,3
birds,crow,18.1071428571428,0.45121951219512196,3
birds,chickadee,17.1071428571428,0.47560975609756095,3
birds,seagull,17.9642857142857,0.345679012345679,1
birds,blackbird,18.8214285714285,0.475,3
birds,sparrow,19.1785714285714,0.46987951807228917,3
birds,stork,15.3928571428571,0.313953488372093,2
birds,parrot,15.8571428571428,0.40860215053763443,3
birds,parakeet,17.6428571428571,0.45348837209302323,3
birds,peacock,12.2857142857142,0.44155844155844154,3
birds,pelican,12.5714285714285,0.3176470588235294,1
birds,penguin,8.64285714285714,0.3466666666666667,1
birds,heron,16.1071428571428,0.32558139534883723,1
birds,robin,18.3214285714285,0.4875,3
birds,woodpecker,16.4285714285714,0.4470588235294118,3
birds,ostrich,11.2142857142857,0.3023255813953488,1
birds,owl,16.0,0.45652173913043476,3
birds,falcon,15.5,0.34831460674157305,2
birds,swan,12.8214285714285,0.3472222222222222,2
birds,swallow,17.8571428571428,0.47674418604651164,3
fish,anchovy,13.1428571428571,0.3287671232876712,2
fish,dolphin,9.17857142857142,0.36585365853658536,2
fish,trout,17.8928571428571,0.3013698630136986,1
fish,goldfish,18.8928571428571,0.4307692307692308,1
fish,shark,13.2142857142857,0.27906976744186046,1
fish,herring,17.0714285714285,0.2916666666666667,1
fish,squid,10.6785714285714,0.3972602739726027,2
fish,cod,18.1071428571428,0.28378378378378377,1
fish,carp,16.0,0.30666666666666664,1
fish,orca,9.85714285714285,0.3176470588235294,2
fish,eel,15.6785714285714,0.38666666666666666,2
fish,piranha,15.3214285714285,0.36,2
fish,plaice,15.9615384615384,0.4,2
fish,flatfish,14.3214285714285,0.3888888888888889,2
fish,sperm whale,9.89285714285714,0.2911392405063291,1
fish,ray,14.5,0.37333333333333335,2
fish,sardine,15.5357142857142,0.375,2
fish,pike,16.2857142857142,0.3783783783783784,2
fish,stickleback,14.75,0.3783783783783784,2
fish,sole,15.1428571428571,0.3611111111111111,2
fish,whale,10.4285714285714,0.3068181818181818,2
fish,salmon,18.3928571428571,0.35135135135135137,2
fish,swordfish,14.6428571428571,0.2727272727272727,1
insects,bee,17.0714285714285,0.3870967741935484,1
insects,leech,11.3571428571428,0.37142857142857144,1
insects,horsefly,15.92,0.4084507042253521,2
insects,centipede,13.7857142857142,0.40625,1
insects,fruit fly,16.25,0.375,1
insects,bumblebee,15.8571428571428,0.4166666666666667,1
insects,cockroach,16.9642857142857,0.40540540540540543,2
insects,beetle,16.25,0.391304347826087,1
insects,cricket,16.3214285714285,0.36764705882352944,1
insects,dragonfly,16.3571428571428,0.40298507462686567,1
insects,ladybug,15.3928571428571,0.4745762711864407,1
insects,louse,13.3214285714285,0.4,2
insects,cockchafer,15.0357142857142,,
insects,ant,17.0,0.4084507042253521,2
insects,moth,14.6785714285714,0.36923076923076925,1
insects,mosquito,18.3928571428571,0.391304347826087,2
insects,earwig,13.8928571428571,0.3787878787878788,1
insects,wood louse,17.2857142857142,0.36231884057971014,1
insects,caterpillar,14.1785714285714,0.4057971014492754,2
insects,spider,12.25,0.3466666666666667,1
insects,grasshopper,16.6071428571428,0.3835616438356164,2
insects,fly,18.2142857142857,0.34782608695652173,1
insects,butterfly,13.3928571428571,0.3888888888888889,2
insects,flee,13.6071428571428,0.37142857142857144,2
insects,wasp,17.25,0.36923076923076925,2
insects,worm,10.1785714285714,0.35294117647058826,1
mammals,monkey,17.9285714285714,0.32142857142857145,1
mammals,beaver,14.0,0.32051282051282054,1
mammals,bison,15.1428571428571,0.3,2
mammals,dromedary,14.4285714285714,0.3484848484848485,1
mammals,squirrel,14.5714285714285,0.3373493975903614,1
mammals,hedgehog,13.1785714285714,0.3582089552238806,1
mammals,donkey,16.8214285714285,0.38028169014084506,1
mammals,giraffe,15.9642857142857,0.3088235294117647,1
mammals,hamster,14.5714285714285,0.38461538461538464,1
mammals,deer,16.5357142857142,0.4027777777777778,1
mammals,dog,18.5357142857142,0.30851063829787234,1
mammals,polar bear,15.1428571428571,0.2413793103448276,2
mammals,kangaroo,14.75,0.3194444444444444,1
mammals,cat,18.5357142857142,0.3595505617977528,1
mammals,cow,17.6071428571428,0.34210526315789475,1
mammals,rabbit,16.6428571428571,0.32608695652173914,1
mammals,llama,14.6428571428571,0.3382352941176471,1
mammals,lion,17.6785714285714,0.27906976744186046,2
mammals,mouse,15.6785714285714,0.3626373626373626,2
mammals,rhinoceros,15.1428571428571,0.36619718309859156,2
mammals,hippopotamus,14.6071428571428,0.3291139240506329,2
mammals,elephant,16.25,0.345679012345679,2
mammals,horse,17.5357142857142,0.3181818181818182,1
mammals,sheep,17.4285714285714,0.4084507042253521,1
mammals,tiger,17.0714285714285,0.2777777777777778,2
mammals,pig,17.1785714285714,0.39705882352941174,1
mammals,bat,10.8571428571428,0.3375,1
mammals,fox,16.25,0.3048780487804878,1
mammals,wolf,17.0357142857142,0.2988505747126437,1
mammals,zebra,16.0357142857142,0.3108108108108108,1
reptiles,viper,13.5555555555555,,
reptiles,alligator,16.4285714285714,0.24210526315789474,1
reptiles,boa,13.8571428571428,0.2903225806451613,2
reptiles,cobra,13.9285714285714,0.29473684210526313,2
reptiles,dinosaur,11.9642857142857,0.3291139240506329,2
reptiles,gecko,14.44,0.30120481927710846,1
reptiles,lizard,17.6785714285714,0.33707865168539325,1
reptiles,blindworm,5.13636363636363,0.3424657534246575,1
reptiles,caiman,13.76,0.23404255319148937,1
reptiles,chameleon,16.6428571428571,0.3218390804597701,1
reptiles,frog,11.4074074074074,0.29545454545454547,1
reptiles,crocodile,17.4642857142857,0.24752475247524752,1
reptiles,iguana,17.0357142857142,0.3409090909090909,2
reptiles,toad,11.1071428571428,0.30952380952380953,1
reptiles,python,13.9642857142857,0.2826086956521739,2
reptiles,salamander,13.9285714285714,0.33695652173913043,2
reptiles,tortoise,15.1785714285714,0.35064935064935066,1
reptiles,snake,15.9285714285714,0.32038834951456313,2
reptiles,monitor lizard,14.4230769230769,0.32558139534883723,2
reptiles,turtle,13.3214285714285,0.39473684210526316,2
