category,exemplar,typicality_rating,rowwise_similarity,bundles
tools,anvil,11.1428571428571,0.375,1
tools,chisel,16.1071428571428,0.0,2
tools,axe,15.9642857142857,0.024390243902439025,4
tools,drill,17.3571428571428,0.025,4
tools,crowbar,14.8928571428571,0.02857142857142857,4
tools,adjustable spanner,16.4074074074074,0.0,2
tools,lawn mower,12.1785714285714,0.023255813953488372,4
tools,hammer,18.4285714285714,0.02564102564102564,6
tools,clamp,12.2592592592592,0.0,2
tools,pickaxe,14.9629629629629,0.24324324324324326,1
tools,crowbar,14.5714285714285,0.02857142857142857,4
tools,wheelbarrow,14.5714285714285,0.02857142857142857,4
tools,wrench,16.037037037037,0.0,2
tools,oil can,10.7777777777777,,
tools,filling knife,14.1428571428571,0.0,2
tools,plough,12.7142857142857,0.34285714285714286,5
tools,plane,13.1153846153846,0.03125,4
tools,shovel,17.5357142857142,0.02631578947368421,4
tools,screwdriver,17.5714285714285,0.0,2
tools,grinding disc,15.3214285714285,0.2571428571428571,1
tools,nail,11.9642857142857,0.058823529411764705,3
tools,wire brush,11.6428571428571,0.0,2
tools,vacuum cleaner,8.21428571428571,0.0,2
tools,tongs,16.8571428571428,0.0,2
tools,rope,9.46428571428571,0.0,2
tools,paint brush,13.0,0.0,2
tools,file,12.0357142857142,0.027777777777777776,3
tools,level,14.1428571428571,0.03571428571428571,4
tools,saw,17.9642857142857,0.02564102564102564,4
vehicles,car,19.6785714285714,0.2727272727272727,5
vehicles,boat,12.75,0.1956521739130435,1
vehicles,scooter,16.75,0.23076923076923078,1
vehicles,motorbike,17.25,0.21951219512195122,1
vehicles,bus,18.5,0.1875,1
vehicles,truck,17.0714285714285,0.23076923076923078,1
vehicles,van,18.1785714285714,0.23076923076923078,1
vehicles,trailer,12.6071428571428,0.225,1
vehicles,submarine,7.32142857142857,0.25,1
vehicles,bicycle,17.0714285714285,0.02127659574468085,4
vehicles,go-cart,9.96428571428571,0.029411764705882353,4
vehicles,helicopter,12.6785714285714,0.23684210526315788,1
vehicles,hovercraft,9.52173913043478,0.225,1
vehicles,jeep,17.9285714285714,0.25,1
vehicles,cart,10.2142857142857,0.2571428571428571,1
vehicles,carriage,11.8571428571428,0.28125,1
vehicles,(hot air) balloon,9.28571428571428,0.25,1
vehicles,subway train,13.8148148148148,0.21951219512195122,1
vehicles,motorbike,17.3214285714285,0.21951219512195122,1
vehicles,rocket,6.5,0.23076923076923078,1
vehicles,skateboard,8.53571428571428,0.0,2
vehicles,sled,8.07142857142857,0.0,3
vehicles,kick scooter,10.3214285714285,0.0,6
vehicles,taxi,17.5,0.2727272727272727,1
vehicles,tractor,12.1071428571428,0.2647058823529412,1
vehicles,tram,16.5714285714285,0.225,1
vehicles,train,17.5357142857142,0.21951219512195122,1
vehicles,airplane,15.0357142857142,0.19148936170212766,1
vehicles,truck,17.8928571428571,0.23076923076923078,1
vehicles,Zeppelin,8.37037037037037,0.0,2
clothing,bra,13.6785714285714,0.0,2
clothing,blouse,17.4285714285714,0.24324324324324326,1
clothing,pants,18.25,0.20454545454545456,1
clothing,tie,12.9285714285714,0.23076923076923078,1
clothing,shirt,18.0714285714285,0.225,1
clothing,hat,11.2142857142857,0.25,1
clothing,coat,17.7857142857142,0.21951219512195122,1
clothing,jeans,18.0,0.25,1
clothing,tracksuit,15.5357142857142,0.23076923076923078,1
clothing,dress,17.0357142857142,0.2571428571428571,1
clothing,suit,17.0357142857142,0.23684210526315788,1
clothing,boots,12.5357142857142,0.23684210526315788,1
clothing,beanie,11.4642857142857,0.0,2
clothing,cap,11.9285714285714,0.23076923076923078,1
