category,exemplar,typicality_rating,rowwise_similarity,bundles
tools,anvil,11.1428571428571,0.023255813953488372,3
tools,chisel,16.1071428571428,0.01680672268907563,3
tools,axe,15.9642857142857,0.013157894736842105,7
tools,drill,17.3571428571428,0.013888888888888888,3
tools,crowbar,14.8928571428571,0.018691588785046728,3
tools,adjustable spanner,16.4074074074074,0.0,2
tools,lawn mower,12.1785714285714,0.0,2
tools,hammer,18.4285714285714,0.015151515151515152,3
tools,clamp,12.2592592592592,0.0,2
tools,pickaxe,14.9629629629629,0.01694915254237288,3
tools,crowbar,14.5714285714285,0.018691588785046728,3
tools,wheelbarrow,14.5714285714285,0.029411764705882353,6
tools,wrench,16.037037037037,0.0,2
tools,oil can,10.7777777777777,,
tools,filling knife,14.1428571428571,0.0,2
tools,plough,12.7142857142857,0.020618556701030927,3
tools,plane,13.1153846153846,0.019417475728155338,3
tools,shovel,17.5357142857142,0.01680672268907563,3
tools,screwdriver,17.5714285714285,0.0,2
tools,grinding disc,15.3214285714285,0.03125,6
tools,nail,11.9642857142857,0.0,2
tools,wire brush,11.6428571428571,0.0,2
tools,vacuum cleaner,8.21428571428571,0.00909090909090909,3
tools,tongs,16.8571428571428,0.0,2
tools,rope,9.46428571428571,0.0,1
tools,paint brush,13.0,0.010752688172043012,1
tools,file,12.0357142857142,0.0,2
tools,level,14.1428571428571,0.0,2
tools,saw,17.9642857142857,0.027777777777777776,6
vehicles,car,19.6785714285714,0.0,2
vehicles,boat,12.75,0.005847953216374269,5
vehicles,scooter,16.75,0.0,2
vehicles,motorbike,17.25,0.0,2
vehicles,bus,18.5,0.0,2
vehicles,truck,17.0714285714285,0.0,2
vehicles,van,18.1785714285714,0.0,2
vehicles,trailer,12.6071428571428,0.0,2
vehicles,submarine,7.32142857142857,0.007142857142857143,5
vehicles,bicycle,17.0714285714285,0.0,2
vehicles,go-cart,9.96428571428571,0.0,2
vehicles,helicopter,12.6785714285714,0.0,5
vehicles,hovercraft,9.52173913043478,0.007692307692307693,5
vehicles,jeep,17.9285714285714,0.0,2
vehicles,cart,10.2142857142857,0.0,2
vehicles,carriage,11.8571428571428,0.0,2
vehicles,(hot air) balloon,9.28571428571428,0.0,2
vehicles,subway train,13.8148148148148,0.007352941176470588,5
vehicles,motorbike,17.3214285714285,0.0,2
vehicles,rocket,6.5,0.0,2
vehicles,skateboard,8.53571428571428,0.0,3
vehicles,sled,8.07142857142857,0.0,3
vehicles,kick scooter,10.3214285714285,0.0,2
vehicles,taxi,17.5,0.007042253521126761,5
vehicles,tractor,12.1071428571428,0.0,2
vehicles,tram,16.5714285714285,0.006666666666666667,5
vehicles,train,17.5357142857142,0.0,2
