label,n_animals,dominant_category,dominant_count,dominant_category_total,purity_percent,dominant_recall_percent,dominant_f1_percent,n_features,mapped_feature_count,avg_feature_freq_weight,birds,fish,insects,mammals,reptiles,unknown
2,30,fish,23,23,76.67,100.0,86.79,54,54,0.087243,0,23,0,7,0,0
3,8,mammals,5,30,62.5,16.67,26.32,99,99,0.069136,0,0,0,5,3,0
4,6,mammals,3,30,50.0,10.0,16.67,14,14,0.057143,0,0,0,3,3,0
5,52,birds,30,30,57.69,100.0,73.17,111,111,0.075075,30,0,3,2,17,0
6,20,fish,20,23,100.0,86.96,93.02,19,19,0.065497,0,20,0,0,0,0
7,23,insects,23,26,100.0,88.46,93.88,73,73,0.086454,0,0,23,0,0,0
8,1,fish,1,23,100.0,4.35,8.33,1,1,0.0,0,1,0,0,0,0
9,10,insects,10,26,100.0,38.46,55.56,18,18,0.04321,0,0,10,0,0,0
